text,label,keyword
"The practice of focusing on my breath and mind while running long distance has helped me gain self-awareness. Additionally, I have been intentionally using marijuana and psychedelic mushrooms to expand my horizons. However, it is important to cultivate a positive mindset through yoga and meditation. This approach can help me increase my capacity for conscious thought and mental movement.",1,"running, nature"
"Despite my own fears about social anxiety, I have found that spending time with friends is often overrated and enjoyable. As a result, some activities like hiking, going out, and dining out have become more achievable when done alone.",1,hikes
"With 23 years of experience, a constant job search and no desire to spend time alone, we feel like we need something more than what we have. We're venting about our lack of work but I think it's making me even less optimistic as I become increasingly unmotivated and careless.",1,"outside, jog, run"
"My passion for running is infectious, especially when I'm feeling uneasy. Besides my love for games that involve storytelling, I enjoy drawing comics about my emotions and recently played Firewatch to help me relax without being plagued by intense paranoia.",1,run
"Utilize quiet time by putting away notes, make-up, and engaging in physical activities.",1,Go for a walk
My group of friends was also left behind by me. There wasn't anyone to judge me then. I also took a trip overseas by backpacking.,1,backpacking
"Maintaining a daily walk is important, but I have moved on from some challenges and need to maintain my motivation. By doing so, you can keep your mind busy and avoid any negative consequences.",1,walk
"It helps that we aren't as far apart in terms of age and social interactions, so it's a good idea to go for walks around town at 2 AM.",1,"outside, walk"
"Although I may not have overcome my current situation, I feel better now than it did a year ago when I barely left my house alone. I suggest approaching challenges and experiments to avoid fear while still walking around the streets; then continue with these activities until you become comfortable enough before trying bigger ones if you're worried about being in harm's way or reach out to strangers on purpose.",1,walk
"I know it's not a straightforward question, but for me, not running makes me more anxious.",1,running
"Start small, such as reading a few pages of narrated literature, cleaning your bathroom, or taking errands.",1,walk
"Recently, I started seeing a support worker who has helped me improve my social life by helping me go outside more often. This is the reason why I am writing today because it's part of my new normal.",1,"outside, walk"
"If you're feeling anxious about your classmates in general, try asking her out for a simple conversation outside of school. Although it can be daunting and distracting, talking to her in fewer unsafe settings could help alleviate any negative effects.",1,"walk, park"
"Although I am not lonely, walking alone is something that makes me feel more at ease than walking. Can someone else share if they enjoy their walks alone? I have recently been taking long walks and now find myself alone at the beach.",1,"beach,  walk, beach"
"Despite missing university altogether, I am now faced with the challenge of staying at home and spending my days alone. I feel like yesterday was a significant turning point in my life due to social anxiety and BPDD. Every time I try to avoid people, feelings of sadness arise. It's important to take responsibility and persist daily.",1,"run, park"
"I'm thinking about doing the Pokemon thing to encourage me to go out and ride my bike. It might be a good way to increase my outdoor exercise time, which is why I like reading books such as The Girl with the Dragon Tattoo and Hitchhiker's Guide to the Galaxy.",1,"outside, bike"
"My favorite thing about being a sleeper is always having the chance to look out from my window and feel the rain. I recently realized that it was actually raining while sitting in my room, and now I can't help but run away and enjoy the feeling of watery air as it falls on me.",1,"run, outside"
"My fault is unknown. I do make an effort to leave the house often now that the weather is cooler, but my daily running has become a source of stress and anxiety.",1,"outside, runs"
"Small items can be bought at a nearby store, as my issues often arise when dealing with crowds and strangers are unfriendly. Additionally, I've been rewarding those around me with compliments.",1,park
"However, once I get used to it after leaving, I realize that sometimes it's not so bad. You can start small, such as going to the mailbox, sitting outside your house, and then doing more things.",1,"walk, outside"
"While taking snaps of two girls today, I spotted her playing volleyball in a lake with some of my cousins. My cousin and I were both keen to join in, but unfortunately for me, it didn't seem like fun.",1,lake
"Maybe it's better to take a walk in the park and grab some treats for enjoyment, like sitting on ice. I'm not sure if these are worth doing, but there might be potential for exploring local nature trails or engaging in hiking.",1,"Outdoor, hiking,  park, bench"
"Going to movie theaters, fast food establishments and convention halls also helped me improve my social life. My anxiety can make my behavior worse if I'm too anxious, which only makes things worse.",1,walk
"My initial fear of meeting her was heightened by the fact that she had expressed interest in me, which made me feel uneasy.",1,"skate, skating"
"Taking cold showers, doing some push ups or running and getting your body in motion. If you can't believe me, try something positive by adding it.",1,running
"To get a boost and aid in recovery, consider going for jogging at night if you reside in secluded areas. Additionally, eating dairy can be beneficial too!",1,"jogs, walk"
"I have social anxiety and tend to stay at home and work alone. Sometimes, however, I find it helpful to walk around the neighborhood as a way to avoid being alone or having too much social interaction.",1,"nature, walk"
"Despite my poor performance in both running and food intake, I felt like an athlete before the challenge.",1,"running, run"
"My intention is to stop consuming unhealthy foods and increase my social interactions. Although I am uncertain, I plan to try. Perhaps running will be beneficial in relieving stress.",1,runs
"Are your dogs active due to the closure of gyms? If so, why not take them for a walk and chat with other people who own dogs? Or maybe you can go walking alone when you feel like it, and try to find someone to join you while out.",1,"walk, outside"
"Crafts, such as scrapbooking, painting, or decorating, are a regular part of my life. As for my desk area, which is the most beloved spot on earth, I'm dedicating it to the beach and creating decor with calming colors that bring back memories of happy childhood.",1,beach
"Can you explain why this is not true? I'll list all the things you can do to ease your mind, such as reading, exercising, and listening to music.",1,"outside, bike, sun"
"The same applies here: I feel uncomfortable eating in public areas at my college, so I always opt for one close to a park.",1,park
"The use of restraint and respiration works for certain individuals. Engaging in an enjoyable activity can help to alleviate anxiety, although I recognize that it can be overwhelming no matter what you're thinking about. Some people prefer music or relaxation, such as taking a walk or bath after exercising.",1,walk
Sunlight exposure has been linked to higher serotonin levels. I have a 3D printer in my garage and enjoy using it frequently. Metal detecting has also inspired me to explore the outdoors once yearly.,1,nature
One of the best advice I've heard is to start using video games as a means of socializing with people you know and then explore nature once you're comfortable.,1,"outside, walk, park"
"It's time to do something similar -- a walk in the woods, find some gold or try metal detectors. If I didn't have any safety gear, having someone along with me would be fantastic. In fact, going on this trip is my ultimate aspiration.",1,"walk, nature"
"Exploit, select, and cultivate expertise in diverse areas of creativity, including creative writing/directing; cinematography; musical scoring; concept art; sound design; kinetic performance (such as parkour, freerunning or tricking), stunt performance; bobbing practice (stupidity); pop-shuffling; shuffle control (including base jumping), wingsuit flying, possibly urban climbing); and experience a fuller, more meaningful yet deeply connected, fulfilling, satisfying, captivating, passionate, visceral, exhurating life.",1,"parkour, climb"
"Although I feel like I've overwhelmed my therapist, here is the good news: I have social anxiety and this is just one of many issues that came up during therapy sessions. When I told my friend about my anger, isolation, and drug abuse, he looked at me in a way that made him think ""this guy needs help.""",1,walk
"When you run for long enough, the pain becomes a priority, freeing up my mind to concentrate on other things and helps me clear my head.",1,"running, run"
"I wouldn't forego online dating, but it's a viable choice that'll require some effort. Be more active by joining clubs, exercising, and going outdoors outside.",1,outside
"Before exercising in public, I experience watery eyes and a lack of emotional response to eye contact. This happens even when I'm running before interacting with someone socially. Can you explain why I don't have any social anxiety after completing ten minutes of physical activity?",1,run
I find that being around others can make me more easily manipulated and my priorities are negatively impacted by anxiety. Running or other physical activities can help me shift my mindset from fear to self-awareness.,1,running
"Taking a break outside can be enjoyable, but when it's not happening with friends, I end up being locked up due to their constant pressure.",1,outside
"Despite not having to run frequently, I have been running every day and would suggest finding a hobby that can keep you happy.",1,"running, run"
"I enjoy hiking, reading, and running as much as anyone else does, which is why I'm happy with my current pursuits.",1,"hiking, running"
"I'm thinking about finding new hobbies and volunteering at a shelter to care for my dogs, but there are other things as simple as going for fewer walks or more time with friends. Start small and enjoy the benefits of local parks and meet people from nearby venues.",1,Go for a walk
"The combination of regular exercise and aerobic activity before work has been a great way to combat social anxiety, as I have found.",1,run
"Along with a more relaxed activity like hiking or playing football, it may be beneficial to engage in feminine hobbies such as knitting, yoga and meditation. This can help alleviate anxiety and enable social interaction with women.",1,hiking
"I run 8.5 miles every day, and it's the only thing that makes me happy about my life. My life before CVV is just as good as ever.",1,run
"Engaging in physical activity is beneficial for your well-being, regardless of the type of exercise you prefer. Being outdoors is a bonus benefit. Keep up the good work!",1,outside
"As part of my exposure therapy, I made a point to smile and nod off when I passed by others, and eventually gave them hugs or greeted me. One of the first things I did when trying to improve my social life was taking walks in the park.",1,"park, walk"
"I'll start off slowly, like walking through a park, building up the confidence to look at someone, smiling and greeting them, and then exploring my surroundings even if I don't feel comfortable.",1,"walk, park"
You can avoid taking the ride by cycling if you're not interested in leaving your bike at work. Take a 15-minute ride despite walking for an hour.,1,"walk, bike"
"Take advantage of the great convenience of using a backpack and biking, especially for those who have access to one.",1,bike
"Honestly, I feel like I have the same way. Although running outside has been enjoyable for me, my dislike of going to the gym is making it more difficult than usual. The current climate and new sign card data indicate that many people are using the service instead of signing up for classes due to their busy schedules.",1,"running, outside"
"The act of walking in the rain can be a refreshing and enjoyable experience, as long as I remain dry and tightly wrapped.",1,walk
"I frequently choose to take pictures of the sunset from my bedroom window, fearing that it could make me look like an odd person or misunderstood for those who are not used to taking photos outside.",1,trees
My group of friends was also left behind by me. There wasn't anyone to judge me then. I also took a trip overseas by backpacking.,1,backpacking
"Even if you don't have a specific reason to go out, I think walking is advisable. There are times when I stay at home for extended periods and my SA becomes significantly worse.",1,walk
"There are moments when social anxiety can be overwhelming, as demonstrated by the last office party where I struggled to eat or talk. I went outside for a refreshing break but still appreciated the fresh air. If you still feel uncomfortable, let them know and leave later, even if others find out there's more happenings, don't bother going home.",1,Fresh air
"During intense sleep, I experience increased anxiety due to watching TV. I have had terrible panic attacks while being high and enjoy listening to music at different frequencies. Although I do yoga occasionally, my preferred method of self-medigation is sitting with my head in meditation.",1,running
"Would it be helpful to switch up my communication style with work colleagues, or simply smile when standing near them while waiting for an appointment?",1,"walk, outside"
"Despite having anxiety like the rest of us, you may have had a panic attack. If this occurs, it's recommended to leave your college campus as breathing can be more comfortable and fresh-faced up.",1,Fresh air
"To improve my life in the long run, I recommend volunteering at local pet shelters. This will introduce me to the social environment of work and provide you with a sense of community while also being aware of your financial responsibility.",1,Garden
"The absence of people outside during the night is a great advantage, and rain provides the most soothing sensation.",1,outside
"Getting out for walks or running around the trail was one of my favorite ways to get out and be with others, even though it was initially nerve-wracking. I eventually realized that nobody cared about me being outside.",1,"outside, walk, running"
"What would you choose to be? It could be a song, meal, activity or person; clothing/clothing; some sort of routine; chores; cleaning up, writing, drawing; whatever. I'd like to feel cool and at ease with swimming (I can sing it from my heart), the stillness felt in the water, the movement of objects around me, even the sound of splashing stones.",1,swimming
"Running at high speeds is something I always enjoy, even though it's a challenge in the classroom.",1,"running, run, horse, walk"
"Exercise daily, walking for one hour a day, and gradually increase your outdoor time; take your dog to the nearest park or community center; talk with your friend about problems; exercise outdoors/at the gym; alternate routes; do small talk amongst other owners; leave after half an hour.",1,"walk, outside, outdoors, park"
"Your problems are similar to those of many others. Eating healthy and exercising regularly can help you feel much better, as do binge eating and porn watching.",1,running
"I am hesitant to participate in an elaborate holiday celebration for my birthday, as I would feel disconnected from all of my friends. Additionally, I plan a backpacking trip alone due to concerns about the impact of social interactions.",1,"cabin, cabin, backpacking"
"Socializing with others could be a great way to boost my mood, feel more animated and engage with artists. Additionally, socializing would allow me to participate in other hobbies that involve public interaction, such as parkour, freerunning, tricking, bboying (like peppermint), and popping.",1,parkour
"Extend your exercise routine by doing a variety of exercises, including jumping ropes, push-ups and jogging, which can temporarily alleviate anxiety.",1,jog
"My past experiences with anxiety were similar to yours, as I was unable to communicate with others without fear and panic. I also had thoughts of being unkind to others while struggling with self-doubt and shyness.",1,"walk, outside"
"I enjoyed my previous experiences with running and yoga, which were great for relaxation. However, since I have significant concerns about anger and irritability, I'm considering trying boxing as a potential team sport.",1,"soccer, running"
"After a 30-minute run, I returned home sweaty and inebriated. Today, it was my first day running, and I purchased inexpensive running equipment to try out some outdoor activities.",1,"running, outside"
"Despite feeling anxious about going to the gym, I find myself relaxing with a dog walk.",1,walk
"A greater level of energy and elevated testosterone levels lead to a decrease in anxiety. Additionally, being out of the habit for extended periods can provide additional social exposure or solitude, which both mitigate social anxiety symptoms. In my case, anxiety is primarily caused by inferiority complexes.",1,nature
"Whenever I feel lonely, I engage in running exercises to alleviate stress. I also enjoy listening to music and watching TV series and reading books that are meaningful to me. However, when I am alone, my mind tends to think about how I can cope with the negative emotions associated with being run over by people who make it difficult.",1,run
I find running to alleviate my anxiety.,1,running
"While I often blame my lack of charisma and intelligence, what steps can I take to improve? Running is a great way to enhance my self-esteem, as it helps me focus on specific activities like painting, writing, and playing the piano.",1,"running, run"
"It's recommended that I take things slow and steady, but meeting people in public pools at hotels is the best way to make friends. Alternatively, I can offer online support by joining a KiK group called SAHelp.",1,pool
"To begin with, try to cover a short distance of approximately 5 minutes along the perimeter of your street and back. If you feel comfortable walking further, consider exploring nearby shops without any initial steps until you are comfortable. The best advice is to take gradual steps.",1,walk
"A few years ago, I had none of that and was too scared to pursue it. However...I started practicing with job applications and writing resumes daily after starting to go out in public around 3 years back. I made a goal to hike and greet strangers before leaving, and have occasionally gone to fast food places. Although my situation is improving, they are still working well, she adds.",1,"run, outside, biking, running, hiking"
"If you're aware that your perception of love is not realistic, it's worth remembering that despite having someone else, loneliness will always remain. To achieve this goal, reduce your alcohol consumption, smoke less, drink more water, and exercise more frequently; doing so will be highly beneficial. Forgiveness and self-compassion are necessary to move forward in life.",1,"jogs, walk"
"Would a lack of employment render me worthless? And since I didn't want to lose weight, I started going to the gym regularly for my fitness goals.",1,"running, walk"
"My usual activity is jogging, but I can also enjoy taking walks in parks. It's enjoyable even when I'm feeling anxious.",1,"walk, park"
My personal experience with social anxiety has made me question my own abilities as I find myself in a similar situation to many others.,1,Hiking
"The fact that I was once sober made me feel more confident, but my neighbors didn't seem to care about it either.",1,"outside, walk"
"My attitude towards change is influenced by my ongoing therapy sessions, but I also appreciate the challenge of finding a new hobby or volunteering.",1,outside
"Is there a brief and simple equivalent, such as coffee or ""fika"" (which you don't know in English), dessert, or sports like soccer or gym?",1,soccer
"Give yourself more exercise by taking a walk in the park, as it can enhance your physical and mental health.",1,"walk, park"
